"MERMENTAU","LA","30.186145","-92.572176"
"LANCASTER","NH","44.476575","-71.561225"
"KENT CITY","MI","43.23506","-85.670248"
"LEWISTON","MN","43.944412","-91.880535"
"ALTON","MO","36.692896","-91.397129"
"WATERLOO","NY","42.892556","-76.882263"
"MC CLURE","PA","40.766765","-77.150271"
"MELROSE","OH","41.08119","-84.428684"
"SPANAWAY","WA","47.058452","-122.41648"
"MONKTON","MD","39.566189","-76.597891"
"CAMPBELL","NE","40.306364","-98.814655"
"BOONEVILLE","IA","41.630419","-93.946297"
"SOUTH BUTLER","NY","43.134425","-76.765591"
"NEW AUGUSTA","MS","31.171903","-88.991561"
"CARLTON","OR","45.282393","-123.218624"
"DUCKTOWN","TN","35.033927","-84.379169"
"STEVENSVILLE","MT","46.320508","-114.047154"
"CAMBRIDGE","KS","37.309434","-96.717001"
"GLEN ROGERS","WV","37.603344","-81.53998"
"JUNTURA","OR","43.820762","-118.036522"
"FERNDALE","FL","28.811078","-81.653642"
"ARNOLD","MD","39.031461","-76.623203"
"CAMPBELL","AL","31.58842","-87.840875"
"GULF HAMMOCK","FL","29.24467","-82.740173"
"BLANCHESTER","OH","39.40252","-83.894217"
"LAND O LAKES","WI","46.073659","-89.444514"
"CANE VALLEY","KY","37.121145","-85.370926"
"ADAIRSVILLE","GA","34.296339","-84.909216"
"PURMELA","TX","31.484144","-97.990338"
"PARK HILL","OK","35.727468","-94.997651"
"ALVORD","TX","33.355828","-97.708353"
"CONNERVILLE","OK","34.419411","-96.629095"
"LIVINGSTON","MT","45.530664","-110.369054"
"GOODRIDGE","MN","48.144158","-95.804345"
"ARNOLD","MI","46.604141","-87.614805"
"PHELPS","WI","46.092807","-89.257762"
"NICHOLS","IA","41.492577","-91.196155"
"JETSON","KY","37.248326","-86.509271"
"MERIDIAN","GA","31.459045","-81.368884"
"TOETERVILLE","IA","43.356439","-92.788967"
"SIMONTON","TX","29.667486","-95.965953"
"BURT LAKE","MI","45.430705","-84.691207"
"MECHANICVILLE","NY","43.033189","-73.897322"
"SAULT SAINTE MARIE","MI","46.357439","-84.587315"
"COLLINGSWOOD","NJ","39.834003","-74.991268"
"BLADEN","NE","40.323796","-98.597026"
"PALM DESERT","CA","33.73981","-116.373788"
"MIDVALE","UT","40.608972","-111.885868"
"BLUE EYE","MO","36.549301","-93.338838"
"GILBERTSVILLE","NY","42.458584","-75.311836"
"SMITHFIELD","WV","39.575518","-80.666712"
"MONT ALTO","PA","39.83593","-77.553776"
"BASKETT","KY","37.778911","-87.60124"
"PAYNESVILLE","WV","37.375246","-81.653889"
"OJO FELIZ","NM","36.008302","-105.023886"
"LEMONT","PA","40.808151","-77.812525"
"HUBBARDSVILLE","NY","42.817286","-75.422764"
"MANCHESTER","KY","37.151101","-83.779273"
"CENTEREACH","NY","40.922326","-72.637078"
"ROUND MOUNTAIN","CA","40.762944","-122.171093"
"LOMA","CO","39.256425","-108.78446"
"ARNOLD","MO","38.341665","-90.410219"
"MCGREW","NE","41.746944","-103.416351"
"TOWNSVILLE","NC","36.518058","-78.400865"
"LANCASTER","NY","42.907658","-78.632137"
"SEQUOIA NATIONAL PARK","CA","36.36444","-118.722755"
"GREAT CACAPON","WV","39.612559","-78.391552"
"BRANDON","MN","45.966435","-95.516619"
"GREENVILLE","NC","35.606026","-77.374316"
"LOWES","KY","36.886172","-88.772824"
"PENASCO","NM","36.176327","-105.710451"
"KNIGHTDALE","NC","35.788031","-78.459605"
"WYNNBURG","TN","36.344296","-89.522851"
"CASCILLA","MS","33.929206","-90.188462"
"BARING","MO","40.149624","-92.303293"
"HORTENSE","GA","31.26837","-81.810366"
"SQUAW VALLEY","CA","36.750265","-119.353631"
"ABBOTT","TX","31.88454","-97.077218"
"BRANDON","MS","32.278902","-90.001477"
"GREENVILLE","NH","42.875116","-71.717548"
"CAMPBELL","NY","42.262954","-77.215478"
"GREENVILLE","AL","31.796729","-86.596233"
"PIMENTO","IN","39.292886","-87.33555"
"BENTONVILLE","VA","38.818692","-78.275719"
"MC COY","CO","39.82712","-106.772151"
"BEALETON","VA","38.545289","-77.756064"
"PETERSBURG","OH","40.929","-80.54758"
"SPRING GROVE","MN","43.571029","-91.635822"
"DEADWOOD","OR","44.146196","-123.681581"
"FREELAND","MD","39.687103","-76.717644"
"LEONORE","IL","41.148788","-89.009131"
"BOMBAY","NY","44.674942","-74.444789"
"KANAWHA FALLS","WV","38.041293","-81.064784"
"ROSALIA","WA","47.034713","-117.4646"
"HALLECK","NV","41.059414","-115.529596"
"CHURCHS FERRY","ND","48.29","-99.070499"
"BANCROFT","NE","41.995729","-96.671008"
"MEADOR","WV","37.6224","-82.008561"
"WHITE HALL","MD","39.658104","-76.527937"
"ALVA","FL","26.595182","-81.6815"
"ENGLAND","AR","34.759526","-91.846164"
"HARLEM","GA","33.456131","-82.307337"
"PACIFIC","WA","47.432251","-121.803388"
"THOMSON","GA","33.494908","-82.513847"
"HEISLERVILLE","NJ","39.224047","-74.994184"
"CAMP H M SMITH","HI","24.859832","-168.021815"
"EAST ENTERPRISE","IN","38.868591","-84.925998"
"NODAWAY","IA","40.9765","-94.871606"
"LATIMER","IA","42.782628","-93.389744"
"CHANNING","MI","46.17823","-87.934279"
"NORTH TRURO","MA","41.931061","-70.283584"
"HAMBURG","IA","40.741699","-95.583179"
"FREELAND","MI","43.496884","-84.102426"
"BENTONVILLE","IN","39.656994","-85.167996"
"ROANOKE","VA","37.272621","-79.94239"
"ROY","WA","46.93823","-122.468087"
"SHARON","WI","42.607688","-88.623745"
"LEECHBURG","PA","40.63896","-79.610962"
"WHEATLAND","OK","35.400759","-97.644368"
"METHOW","WA","48.139518","-120.046348"
"MILLBURY","OH","41.426265","-83.512454"
"BLADENBORO","NC","34.621027","-78.725506"
"BRILLIANT","OH","40.323767","-80.768624"
"JESSUP","MD","39.155266","-76.813394"
"BARRON","WI","45.47734","-91.86779"
"HACKENSACK","NJ","40.888273","-74.050271"
"DEERFIELD","MA","42.54723","-72.607679"
"GERMANTOWN","KY","38.635744","-83.989965"
"NORTH WOODSTOCK","NH","44.035391","-71.686326"
"RAGSDALE","IN","38.744136","-87.321357"
"LUGOFF","SC","34.260265","-80.731308"
"BELLA VISTA","AR","36.467622","-94.296862"
"SOMERDALE","NJ","39.844063","-75.022163"
"TEBBETTS","MO","38.635304","-91.99659"
"NEW KINGSTOWN","PA","40.230601","-77.079425"
"PATERSON","WA","45.859058","-119.857639"
"JOHANNESBURG","CA","35.370839","-117.642748"
"MERIDIAN","TX","31.926424","-97.652901"
"GUYS","TN","35.056023","-88.504368"
"GREENVILLE","NY","42.382594","-73.951259"
"NEW BERLIN","WI","42.972995","-88.128563"
"WEST HOLLYWOOD","CA","33.786594","-118.298662"
"COTTEKILL","NY","41.856903","-74.111235"
"ROANOKE","IL","40.793501","-89.238985"
"JERSEY","GA","33.717989","-83.801451"
"FINCHVILLE","KY","38.15483","-85.340174"
"FRUITPORT","MI","43.275502","-86.07655"
"RAWLINGS","VA","36.948942","-77.841001"
"MOUNT PLEASANT","OH","40.17699","-80.782734"
"BEN BOLT","TX","27.659473","-98.012331"
"GRAND MARSH","WI","43.947894","-89.72751"
"GEORGETOWN","MA","42.72377","-70.981298"
"GIPSY","MO","37.319652","-90.04218"
"ROANOKE","IN","40.954446","-85.393868"
"VARNVILLE","SC","32.797222","-81.079803"
"BELLE CHASSE","LA","29.620092","-89.771638"
"CENTER MORICHES","NY","40.922326","-72.637078"
"DEERFIELD","MI","41.900279","-83.817849"
"BACOVA","VA","38.055311","-79.746367"
"NANCY","KY","37.063143","-84.719207"
"HAMBURG","IL","39.13427","-90.69376"
"ELLENDALE","TN","35.201738","-89.971538"
"PEACE DALE","RI","41.375317","-71.64393"
"HILAND","WY","42.966192","-106.807047"
"COUPLAND","TX","30.487161","-97.367571"
"GEORGETOWN","MD","39.366183","-75.884544"
"NOBLE","LA","31.699522","-93.709535"
"OOLTEWAH","TN","35.120227","-85.060369"
"BAYSIDE","NY","40.768293","-73.777089"
"NIGHTMUTE","AK","60.314735","-163.118947"
"MARTINEZ","CA","37.986421","-122.134976"
"DOWS","IA","42.651566","-93.582732"
"GEORGETOWN","ME","43.805389","-69.745295"
"SHARON","WV","38.296818","-81.554655"
"NISBET","PA","41.218259","-77.12137"
"IONIA","IA","43.052822","-92.445706"
"TAYLORS FALLS","MN","45.457557","-92.733042"
"GEPP","AR","36.370988","-91.823914"
"ONAKA","SD","45.180068","-99.46426"
"WHITING","KS","39.59411","-95.639154"
"SEALEVEL","NC","34.873922","-76.587097"
"MOMENCE","IL","41.116572","-87.868519"
"REXBURG","ID","43.826079","-111.789568"
"DEERFIELD","MO","37.849889","-94.338133"
"O FALLON","IL","38.571835","-89.89568"
"WINGER","MN","47.631462","-95.889453"
"PEDRO","OH","38.674554","-82.614563"
"TONTITOWN","AR","36.14998","-94.242884"
"BURLINGAME","KS","38.73799","-95.815754"
"BLANDVILLE","WV","39.270846","-80.719742"
"ELK CREEK","MO","37.187845","-91.913367"
"NETT LAKE","MN","48.081686","-93.083438"
"PINEWOOD","SC","33.756082","-80.457854"
"RIO RICO","AZ","31.508436","-111.075695"
"SUGAR LAND","TX","29.606608","-95.6132"
"FAIR HAVEN","NJ","40.358459","-74.036433"
"SILVERDALE","WA","47.654218","-122.690105"
"FISHERTOWN","PA","40.130173","-78.591457"
"KEYSTONE","WV","37.414357","-81.431783"
"ROXTON","TX","33.544969","-95.721734"
"STILWELL","OK","35.931689","-94.606985"
"AMHERST","OH","41.361746","-82.253828"
"EDSON","KS","39.366545","-101.49405"
"CULLOWHEE","NC","35.249256","-83.132409"
"DECATUR","GA","33.771062","-84.292606"
"EAST GREENBUSH","NY","42.570352","-73.655682"
"WILTON","ND","47.488872","-101.085504"
"ARAGON","GA","34.053167","-85.079865"
"SOUTH SAN FRANCISCO","CA","37.65466","-122.40788"
"EAST GREENVILLE","PA","40.382488","-75.51541"
"GEORGETOWN","MN","46.890034","-96.506156"
"NAUVOO","IL","40.432598","-91.208266"
"OKATON","SD","43.938049","-100.701672"
"EL PRADO","NM","36.349198","-105.624393"
"MOUSIE","KY","37.419099","-82.885808"
"BELVIDERE CENTER","VT","44.724842","-72.701554"
"MANDAREE","ND","47.737435","-103.298383"
"SWANNANOA","NC","35.608576","-82.453107"
"HOLLAND","KY","36.678703","-86.038273"
"JUNCTION","UT","38.243856","-112.223742"
"WILTON","AL","33.08104","-86.879328"
"TENAFLY","NJ","40.919298","-73.960481"
"WILTON","NH","42.894022","-71.730154"
"ORLANDO","WV","38.945847","-80.51449"
"PROSPECT","OH","40.492106","-83.178414"
"SOUTHWEST","PA","40.360223","-79.439801"
"KILDARE","TX","33.008643","-94.361886"
"GEORGETOWN","MS","31.87408","-90.206289"
"LOON LAKE","WA","48.107165","-117.627815"
"WOODVILLE","TX","30.775308","-94.423615"
"CASSOPOLIS","MI","41.904174","-85.999067"
"ELVASTON","IL","40.41707","-91.221434"
"IVORYTON","CT","41.344076","-72.444369"
"ONEILL","NE","42.370456","-98.665685"
"RHODES","IA","41.906231","-93.154445"
"LOCUST GROVE","VA","38.308398","-77.796156"
"HARPERS FERRY","IA","43.288601","-91.209339"
"TERRAL","OK","34.069661","-97.838026"
"PALOMAR MOUNTAIN","CA","33.016928","-116.846046"
"AMARGOSA VALLEY","NV","36.539018","-116.549634"
"WILTON","AR","33.733218","-94.147399"
"LOUISVILLE","MS","33.101687","-89.068098"
"ELBERTA","AL","30.412773","-87.549041"
"SAVONBURG","KS","37.768978","-95.24453"
"NEW ROCKFORD","ND","47.71736","-98.898693"
"PARKSVILLE","KY","37.571105","-84.924963"
"PAULDING","OH","41.121205","-84.532406"
"MARBLE","MN","47.321916","-93.29388"
"ARGYLE","WI","42.690143","-89.922697"
"WESTPORT","MA","41.61547","-71.079636"
"BRADLEY","WV","37.862613","-81.200997"
"FAIR HAVEN","NY","43.431311","-76.200448"
"UNIONTOWN","MO","37.628496","-89.688532"
"ENKA","NC","35.498797","-82.708024"
"ELKFORK","KY","37.970781","-83.11931"
"FOREST CITY","MO","40.022472","-95.185611"
"PROSPECT","OR","42.787066","-122.506046"
"DELTA","UT","39.247056","-112.526542"
"NEW PLYMOUTH","ID","43.95779","-116.813237"
"MANSON","IA","42.50089","-94.57695"
"KINGDOM CITY","MO","38.959176","-91.92418"
"NORFOLK","NE","42.032716","-97.41683"
"RADOM","IL","38.260696","-89.198858"
"STATESVILLE","NC","35.795289","-80.873406"
"DECATUR","TN","35.484053","-84.84546"
"FARMINGDALE","NJ","40.285211","-74.161571"
"CEDAR RUN","PA","41.33275","-77.023601"
"CANNELTON","IN","37.949544","-86.715557"
"MENA","AR","34.503699","-94.194756"
"FORT CAMPBELL","KY","36.657253","-87.458858"
"ANDREWS AIR FORCE BASE","MD","38.806207","-76.875551"
"RANDLETT","OK","34.284738","-98.40044"
"EL MONTE","CA","34.072491","-118.032866"
"DEMOPOLIS","AL","32.384949","-87.824556"
"SINSINAWA","WI","42.859325","-90.791337"
"KIMMELL","IN","41.369423","-85.543448"
"STRONG","AR","33.169586","-92.331829"
"STONY RUN","PA","40.613868","-75.814984"
"MOOREVILLE","MS","34.275006","-88.592851"
"TABOR","IA","40.822599","-95.694406"
"HAMPDEN","ND","48.499953","-98.644371"
"GARDEN CITY","MI","42.325363","-83.340744"
"BLANCA","CO","37.435812","-105.57348"
"CROCKETT","KY","37.970507","-83.125202"
"EAST HARTFORD","CT","41.763614","-72.61548"
"WILLOW HILL","PA","40.108243","-77.807221"
"SHERIDAN","CA","38.989408","-121.346893"
"HEILWOOD","PA","40.620736","-78.918561"
"FREDERICKTOWN","PA","40.025105","-80.011741"
"CEDAR SPRINGS","GA","31.29563","-84.871091"
"WAYNE","PA","40.044055","-75.387862"
"CUSTER","WA","48.941068","-122.625235"
"PLATO CENTER","IL","42.025776","-88.425931"
"SWANSEA","SC","33.729014","-81.102992"
"MINDORO","WI","44.021422","-91.03295"
"LAKE HOPATCONG","NJ","40.950597","-74.612904"
"TATAMY","PA","40.740625","-75.254854"
"DECATUR","TX","33.260148","-97.610974"
"GARDEN CITY","MN","44.052118","-94.165036"
"WILDROSE","ND","48.567814","-103.153622"
"GARDEN CITY","MO","38.57134","-94.360846"
"GLEN ULLIN","ND","46.813372","-101.822672"
"FULTON","TX","28.058922","-97.052415"
"DOOLE","TX","31.217152","-99.347156"
"SAINT DONATUS","IA","42.319577","-90.490269"
"ROBERT","LA","30.533384","-90.300373"
"CARRIZOZO","NM","33.641799","-105.875816"
"LAKEVIEW","TX","34.672342","-100.696501"
"SABINAL","TX","29.321387","-99.468886"
"TICONDEROGA","NY","43.852071","-73.478024"
"TILTON","IL","40.064586","-87.637493"
"THEODORE","AL","30.543759","-88.177337"
"PRESIDIO","TX","29.572128","-104.372626"
"HORNICK","IA","42.300778","-96.092119"
"REED","KY","37.8497","-87.378292"
"HOWARD","OH","40.418367","-82.283974"
"CUSTER","WI","44.580724","-89.586502"
"FARMINGDALE","NY","40.732911","-73.445878"
"SEBRING","FL","27.497977","-81.444829"
"SMITHLAND","IA","42.347007","-96.037409"
"EFLAND","NC","36.06984","-79.198764"
"AUSTIN","AR","34.980269","-91.979545"
"MANCHAUG","MA","42.364807","-71.896868"
"PORT WASHINGTON","OH","40.306936","-81.467895"
"COMO","MS","34.474028","-89.954427"
"CALLAO","MO","39.740612","-92.644013"
"FEASTERVILLE TREVOSE","PA","40.15468","-74.990378"
"WALES CENTER","NY","42.767333","-78.585646"
"EL TORO","CA","33.5955","-117.7077"
"EATON","CO","40.350055","-104.660412"
"EDGAR","NE","40.379736","-97.905641"
"LYNDELL","PA","40.058173","-75.743272"
"LAKEWOOD","NJ","39.94517","-74.149784"
"THACKER","WV","37.743063","-82.10801"
"ALEXANDER","KS","38.470116","-99.553222"
"HYDE PARK","PA","40.628165","-79.595648"
"SAINT MICHAEL","ND","47.985595","-98.849264"
"TONTOGANY","OH","41.423102","-83.747936"
"CEDARS","PA","40.21735","-75.364973"
"POINTBLANK","TX","30.755812","-95.218676"
"TRINIDAD","TX","32.208934","-96.114682"
"NORFOLK","NY","44.855075","-74.942946"
"LAURENS","NY","42.555454","-75.135511"
"POYEN","AR","34.3023","-92.609528"
"PERKINS","OK","36.096244","-97.000469"
"LAKEWOOD","NM","32.636247","-104.365038"
"ESTES PARK","CO","40.371906","-105.527439"
"CANEYVILLE","KY","37.430259","-86.370024"
"LAWN","PA","40.223623","-76.538007"
"ADAMS","OK","36.755","-101.077969"
"SAINT MICHAEL","AK","64.755604","-165.672344"
"LIBERTY","KS","37.09922","-95.583588"
"ENGELHARD","NC","35.325223","-76.028472"
"ARCADIA","OH","41.115906","-83.535416"
"PALATINE","IL","42.114832","-88.048561"
"AUSTIN","NV","40.046976","-117.19669"
"DEXTER","NM","33.238749","-104.397276"
"EMBLEM","WY","44.583633","-107.883519"
"FORT WORTH","TX","32.75492","-97.330335"
"CHESTERVILLE","OH","40.478905","-82.682805"
"STARK CITY","MO","36.868113","-94.137992"
"PROVIDENCE","NC","36.487281","-79.404114"
"RIVERSIDE","MI","42.178035","-86.38557"
"NIWOT","CO","40.177043","-105.275045"
"CHRISTMAS","FL","28.486379","-81.009032"
"ROGERS","ND","47.074088","-98.213603"
"HARWOOD","MD","38.962992","-76.564785"
"CHARLTON CITY","MA","42.109748","-72.079455"
"ROGERS","NE","41.593926","-96.956019"
"ARCADIA","OK","35.672506","-97.309856"
"MULGA","AL","33.536339","-87.051031"
"COOLIDGE","KS","37.999701","-101.785968"
"LA SALLE","CO","40.328185","-104.665639"
"CLATONIA","NE","40.466038","-96.850863"
"TWIN VALLEY","MN","47.271463","-96.182441"
"ADAMS","OR","45.724767","-118.490788"
"LIBERTY","KY","37.302162","-84.957722"
"MARYUS","VA","37.28641","-76.404783"
"WITHERBEE","NY","44.08267","-73.530601"
"NURSERY","TX","28.954273","-97.090604"
"ADAMS CENTER","NY","43.831853","-76.007188"
"RIVERSIDE","MO","39.177602","-94.632084"
"HOOPER","CO","37.699184","-105.873616"
"PLATTENVILLE","LA","29.9974","-91.023196"
"HOWLAND","ME","45.245635","-68.666632"
"LEO","IN","41.232203","-85.043118"
"WOODBURY","NJ","39.822013","-75.129669"
"MONTEVIDEO","MN","45.014054","-95.601718"
"ROBSTOWN","TX","27.795517","-97.752083"
"MAKINEN","MN","47.264753","-92.181209"
"TRUMBULL","CT","41.259996","-73.206957"
"BRYANT","AL","34.917606","-85.64924"
"TEHAMA","CA","40.021383","-122.118643"
"NEW BADEN","TX","31.026276","-96.533031"
"OLD WESTBURY","NY","40.754757","-73.601772"
"BASTROP","LA","32.777319","-91.911349"
"COALMONT","IN","39.387544","-87.090363"
"ARIPEKA","FL","28.430213","-82.661555"
"BROWNELL","KS","38.479822","-99.916519"
"LAKEWOOD","NY","42.12481","-79.440009"
"ROGERS","NM","33.921623","-103.189798"
"GHENT","NY","42.366064","-73.589731"
"UNION CITY","NJ","40.758951","-74.056335"
"MEXICAN HAT","UT","37.748946","-110.22691"
"ROGERS","AR","36.326741","-94.143819"
"HARWOOD","MO","37.849889","-94.338133"
"MONROE","UT","38.657847","-112.126117"
"DEXTER","NY","44.014261","-76.08002"
"CHAMOIS","MO","38.606181","-91.738215"
"CONDE","SD","45.139317","-98.15339"
"MALTA","MT","48.124479","-107.783145"
"BRYANT","AR","34.612143","-92.496491"
"DOUGHERTY","OK","34.484702","-97.089708"
"BLOOMINGTON SPRINGS","TN","36.207497","-85.664611"
"ASPEN","CO","39.191451","-106.82282"
"SAGAMORE","PA","40.777387","-79.233585"
"SATSUMA","AL","30.585158","-88.087879"
"LOST NATION","IA","41.876909","-90.541188"
"KULA","HI","20.753763","-156.329499"
"CLOVIS","CA","36.826571","-119.700665"
"MORRISON","TN","35.621365","-85.875966"
"PENTWATER","MI","43.728586","-86.291994"
"ISLESBORO","ME","44.309021","-68.900772"
"STERLING","ND","46.876069","-100.277434"
"STRAWBERRY POINT","IA","42.720409","-91.490023"
"EL NIDO","CA","37.125735","-120.504934"
"DONA ANA","NM","32.393919","-106.800976"
"STERLING","NE","40.463451","-96.378249"
"BLUE MOUND","KS","38.089756","-95.007693"
"DORR","MI","42.721585","-85.788666"
"COULTERVILLE","IL","38.175298","-89.647936"
"CLARITA","OK","34.592949","-96.303069"
"SUMAVA RESORTS","IN","41.167119","-87.43355"
"WEST POLAND","ME","44.040857","-70.453006"
"MONDAMIN","IA","41.739098","-95.99577"
"CORRIGANVILLE","MD","39.69668","-78.803067"
"WELLSBURG","IA","42.445049","-92.926227"
"LAKE KATRINE","NY","41.883711","-74.182479"
"SAN AUGUSTINE","TX","31.548122","-94.111751"
"MOSCOW","IA","41.552779","-91.058797"
"AURORA","CO","39.696685","-104.809766"
"KELL","IL","38.59718","-88.901043"
"CAYUGA","IN","39.927176","-87.471616"
"KNOXVILLE","MD","39.34924","-77.620514"
"PINE BUSH","NY","41.405485","-74.219343"
"STERLING","AK","60.513614","-150.853238"
"BURROWS","IN","40.584272","-86.573952"
"PROVO","KY","37.229645","-86.804803"
"TILLY","AR","35.706942","-92.843116"
"WOODBURY","NY","40.754757","-73.601772"
"SEVEN SPRINGS","NC","35.217099","-77.897418"
"ORLINDA","TN","36.616801","-86.66518"
"MOSCOW","ID","46.732362","-117.001363"
"HILLSDALE","IL","41.501771","-90.606468"
"GOODSON","MO","37.750035","-93.246729"
"RUSTON","LA","32.531388","-92.637922"
"JUNIATA","NE","40.596951","-98.506045"
"NORTHFIELD","OH","41.306454","-81.54079"
"CLINCHFIELD","GA","32.338639","-83.692562"
"EDWALL","WA","47.60894","-118.399551"
"CLEAR LAKE","WI","45.282945","-92.429816"
"SARTELL","MN","45.573808","-94.355049"
"YATAHEY","NM","35.480924","-108.176693"
"HILLSDALE","IN","39.808476","-87.424521"
"PLEASANTON","KS","38.176349","-94.713323"
"SKANEE","MI","46.867128","-88.139072"
"MCKENZIE","ND","46.871308","-100.402135"
"ABERNANT","AL","33.311014","-87.18975"
"MORTON","WA","46.591038","-122.068418"
"EUNICE","NM","32.440629","-103.18336"
"HOUGHTON","NY","42.422827","-78.206289"
"SCOTTSVILLE","NY","43.04471","-77.772652"
"TABIONA","UT","40.359782","-110.721218"
"ADAIR","IA","41.439109","-94.633805"
"TURTLE CREEK","WV","37.986266","-81.942704"
"EAGLE ROCK","MO","36.715249","-93.825497"
"PLEASANTVILLE","OH","39.82724","-82.500765"
"NAOMA","WV","37.877222","-81.481192"
"WALSH","IL","38.036046","-89.83918"
"MERRIFIELD","MN","46.539308","-94.134385"
"RINGLE","WI","44.929692","-89.364964"
"CROWHEART","WY","43.362997","-109.221657"
"CHILTON","TX","31.303213","-97.039384"
"HAWKINS","WI","45.518558","-90.743138"
"MOREHEAD","KY","38.210471","-83.42039"
"FOREST RANCH","CA","39.947462","-121.582814"
"GREAT FALLS","SC","34.612456","-80.940759"
"EDGAR SPRINGS","MO","37.694596","-91.890325"
"GRESHAM","NE","41.010433","-97.425506"
"LUSK","WY","42.964197","-104.385106"
"CANTON","SD","43.29831","-96.70718"
"PEACHAM","VT","44.46239","-72.135804"
"CANYON CREEK","MT","47.184233","-112.330214"
"MANNS HARBOR","NC","35.823791","-75.846714"
"KENDALIA","TX","29.968844","-98.540536"
"MARSHALLBERG","NC","34.873922","-76.587097"
"MINERAL","CA","40.356403","-121.57102"
"LOVINGTON","NM","32.679494","-103.24708"
"EGGLESTON","VA","37.277231","-80.670159"
"ROSEMONT","NJ","40.419965","-74.988619"
"CANON","GA","34.355933","-83.152947"
"MILWAUKEE","WI","43.040182","-87.91448"
"SKANEATELES","NY","42.884394","-76.285202"
"SURRY","ME","44.641873","-68.391481"
"BOGATA","TX","33.470494","-95.211712"
"HOLIDAY","FL","28.187884","-82.740037"
"PORTER","TX","30.21308","-95.400036"
"ALTUS","OK","34.648854","-99.316452"
"STERLING","NY","43.341948","-76.665228"
"ADAIR","IL","40.387329","-90.506582"
"MUNSTER","IN","41.550535","-87.502585"
"KEENE","OH","40.351271","-81.873607"
"TAOS SKI VALLEY","NM","36.536648","-105.580985"
"CALUMET CITY","IL","41.811929","-87.68732"
"IRWIN","IA","41.684667","-95.325315"
"DEWITTVILLE","NY","42.2828","-79.366516"
"KIAMESHA LAKE","NY","41.694655","-74.682731"
"BANKS","OR","45.594526","-123.138952"
"IRWIN","ID","43.386149","-111.25273"
"WIMAUMA","FL","27.73383","-82.297468"
"MOSCOW","VT","44.442001","-72.718759"
"OLDFORT","TN","35.049197","-84.735366"
"PROVIDENCE FORGE","VA","37.453467","-77.033714"
"GREENSBURG","PA","40.308126","-79.546242"
"PEMBROKE PINES","FL","26.145724","-80.448254"
"HOUCK","AZ","35.337124","-109.247759"
"PALMS","MI","43.614613","-82.707455"
"RED CREEK","NY","43.238248","-76.752077"
"LITTLE CREEK","DE","39.166323","-75.448289"
"KILLDUFF","IA","41.659444","-92.939073"
"KIRVIN","TX","31.847652","-96.280967"
"ELLSWORTH","OH","41.017082","-80.802854"
"MATHIS","TX","28.000693","-97.539384"
"WELCH","MN","44.575372","-92.704731"
"STONINGTON","ME","44.641873","-68.391481"
"DIKE","TX","33.168606","-95.585464"
"KELLOGG","MN","44.273871","-92.109479"
"EFFINGHAM","NH","43.704702","-70.990155"
"GALESBURG","ND","47.270447","-97.408156"
"CASCO","ME","43.962115","-70.524465"
"PONCE DE LEON","FL","30.845927","-85.930198"
"DOON","IA","43.301697","-96.244934"
"PAWLING","NY","41.663759","-73.590491"
"TILLSON","NY","41.837953","-74.232241"
"YORKVILLE","IL","41.601679","-88.437533"
"CLAFLIN","KS","38.565876","-98.627068"
"EAST RUTHERFORD","NJ","40.828399","-74.093886"
"GLENS FORK","KY","37.006969","-85.248697"
"OGDENSBURG","WI","44.426783","-88.993214"
"BEAR MOUNTAIN","NY","41.160945","-74.060826"
"HANSCOM AFB","MA","42.446396","-71.459405"
"OSTEEN","FL","28.854824","-81.084188"
"CASCO","MI","42.767364","-82.672786"
"SOUTH HAVEN","KS","37.136607","-97.329247"
"ONEIDA","AR","34.443028","-90.785809"
"VILLANOVA","PA","40.027909","-75.369458"
"BRIERFIELD","AL","33.016616","-86.9598"
"BARNESVILLE","NC","34.595364","-79.197058"
"CASTELLA","CA","41.110338","-122.316052"
"JUNCTION CITY","OH","39.684697","-82.302787"
"BUNKER HILL","IL","39.049428","-89.980834"
"CONCHO","AZ","34.468787","-109.742654"
"GOSHEN","NH","43.417705","-72.196718"
"WOODRUFF","WI","45.859618","-89.653705"
"GOSHEN","AL","31.810302","-86.092603"
"FORT MC COY","FL","29.390965","-81.855082"
"HUDSON","CO","40.109353","-104.672306"
"DRUMMOND","MT","46.687633","-113.215445"
"BUNKER HILL","IN","40.659068","-86.102125"
"GOSHEN","NJ","39.056521","-74.816619"
"ALAMO","IN","39.962271","-87.050635"
"BUFFALO VALLEY","TN","36.163921","-85.533995"
"FOREST GROVE","OR","45.598052","-123.1818"
"WAKEFIELD","OH","39.072829","-83.085764"
"SAINT BERNARD","LA","29.818387","-89.775097"
"CLOSPLINT","KY","36.88452","-83.030287"
"ALDIE","VA","38.957718","-77.60375"
"SUGAR GROVE","NC","36.254958","-81.835794"
"WIDENER","AR","35.030375","-90.800681"
"DAUPHIN ISLAND","AL","30.254867","-88.1349"
"OWENSVILLE","MO","38.360691","-91.477511"
"WHITE SPRINGS","FL","30.386063","-82.77389"
"WANAMINGO","MN","44.272099","-92.812034"
"MC CONNELLSVILLE","NY","43.267243","-75.688223"
"VENETIA","PA","40.244339","-80.247797"
"FREEMAN","MO","38.576898","-94.400181"
"CARBONADO","WA","47.05221","-122.025502"
"LIVERMORE","ME","44.297416","-70.189139"
"DOWNEY","CA","33.935538","-118.124018"
